geography code,total,1,2,3,4,5,6+
E02005885,3577,6,37,384,468,1255,1427
E02005886,4231,0,12,145,525,1469,2080
E02005887,4048,32,142,420,765,1349,1340
E02005888,3726,19,116,683,961,1020,927
E02005889,4406,21,33,223,782,1429,1918
E02005890,2790,1,7,41,332,939,1470
E02005891,2839,4,57,517,568,751,942
E02005892,5021,2,20,149,547,1175,3128
E02005893,4277,4,49,309,577,1542,1796
E02005894,4095,4,38,137,540,1200,2176
E02005895,3356,0,10,92,362,569,2323
E02005896,3156,3,10,79,359,633,2072
E02005897,3652,2,22,101,422,971,2134
E02005898,4555,6,29,167,823,1646,1884
E02005899,4955,43,145,659,1026,1333,1749
E02005900,3069,1,49,190,394,586,1849
E02005901,3827,9,72,184,549,1034,1979
E02005902,3602,8,65,259,595,1033,1642
E02005903,4303,3,25,181,765,1180,2149
E02005904,3466,2,41,130,467,600,2226
E02005905,2460,2,9,66,223,335,1825
E02005906,2615,1,6,67,300,468,1773
E02005907,3889,6,29,148,779,878,2049
E02005908,3840,9,22,215,533,818,2243
E02005909,3229,17,57,207,337,429,2182
E02005910,3821,53,202,677,610,517,1762
E02005911,3501,3,17,169,632,593,2087
E02005912,3627,4,20,238,542,631,2192
E02005913,2764,3,6,116,388,446,1805
E02005914,2928,2,6,127,397,1079,1317
E02005915,2397,1,6,46,283,469,1592
E02005916,3146,3,28,149,520,825,1621
E02005917,2378,1,11,19,199,376,1772
E02005918,2260,6,4,55,334,673,1188
E02005919,2425,14,11,63,294,557,1486
E02005920,3015,0,21,75,302,592,2025
E02002905,2650,4,14,64,291,567,1710
E02002906,2497,2,47,174,543,789,942
E02002907,2687,7,72,327,575,575,1131
E02002908,3635,15,31,107,378,663,2441
E02002909,4444,6,67,323,647,851,2550
E02002910,3420,11,41,163,463,708,2034
E02002911,3790,1,26,158,418,662,2525
E02002912,2763,2,27,129,274,466,1865
E02002913,2399,5,29,107,241,378,1639
E02002914,4010,35,131,451,841,891,1661
E02002915,2832,8,76,177,301,528,1742
E02002916,4424,67,274,711,960,1051,1361
E02002917,3032,47,71,278,456,764,1416
E02002918,2422,2,38,100,164,466,1652
E02002919,3855,8,97,416,735,1065,1534
E02002920,2741,2,87,141,441,523,1547
E02002921,3176,9,45,343,838,1100,841
E02002922,2601,8,32,134,277,423,1727
E02002923,4315,16,72,300,968,1011,1948
E02002924,2573,3,19,98,292,487,1674
E02002925,4433,16,59,207,525,810,2816
E02002926,4784,16,132,608,931,979,2118
E02002927,4836,10,76,187,566,712,3285
E02006008,3316,4,55,207,645,740,1665
E02006009,2717,2,19,81,452,569,1594
E02006010,4799,4,55,324,784,977,2655
E02006011,2683,8,67,273,479,545,1311
E02006012,2818,7,60,215,566,650,1320
E02006013,3195,2,15,110,426,596,2046
E02006014,3832,7,34,132,713,843,2103
E02006015,4282,7,65,420,817,997,1976
E02006016,3019,7,16,96,251,509,2140
E02006017,3098,4,38,158,444,645,1809
E02006018,5144,18,102,401,942,1265,2416
E02006019,2626,8,51,221,574,700,1072
E02006020,2422,2,11,62,267,500,1580
E02006021,3015,2,15,60,229,431,2278
E02006022,2275,0,21,55,226,427,1546
E02006023,3829,12,30,151,645,916,2075
E02006024,4098,2,41,217,927,1174,1737
E02006025,4205,7,99,446,880,860,1913
E02006026,2785,3,17,56,382,522,1805
E02006027,2188,0,8,43,210,399,1528
E02006028,3661,5,38,162,417,639,2400
E02006029,3316,3,28,270,321,1156,1538
E02006030,2904,1,10,120,408,766,1599
E02006031,3471,14,191,390,833,948,1095
E02006032,3695,11,50,323,503,864,1944
E02006033,3889,59,349,625,817,484,1555
E02006034,3746,33,126,309,599,565,2114
E02006035,2553,5,49,144,265,474,1616
E02006036,2969,13,93,314,606,670,1273
E02006037,3999,7,84,222,454,681,2551
E02006038,3223,1,27,132,316,634,2113
E02006039,3239,0,18,176,467,578,2000
E02006040,2981,2,22,113,331,454,2059
E02006041,2472,7,18,94,340,469,1544
E02006042,2647,5,19,167,394,459,1603
E02006043,2946,6,29,143,379,666,1723
E02006044,2750,8,32,96,314,516,1784
E02006045,5173,25,108,465,1125,1326,2124
E02006046,3694,13,35,163,563,774,2146
E02002951,3204,10,14,177,665,1001,1337
E02002952,2837,30,44,196,626,1107,834
E02002953,3090,7,38,285,651,1209,900
E02002954,3619,3,28,224,938,1277,1149
E02002955,3012,7,80,296,660,1083,886
E02002956,3855,2,39,183,884,1477,1270
E02002957,4274,0,20,182,802,1376,1894
E02002958,3568,4,35,362,812,1137,1218
E02002959,3665,18,177,517,869,1251,833
E02002960,2459,2,18,126,464,792,1057
E02002961,2857,12,74,313,636,1034,788
E02002962,3004,3,33,251,1002,1082,633
E02002963,3559,28,79,443,904,1449,656
E02002964,3846,7,34,332,836,1472,1165
E02002965,2719,45,126,335,609,932,672
E02002966,3900,55,301,637,877,1162,868
E02002967,4212,3,42,448,1223,1327,1169
E02002968,3980,5,121,310,764,1234,1546
E02002969,4125,34,81,480,1007,1504,1019
E02002970,3861,15,75,351,1059,1578,783
E02002971,2262,0,13,101,557,991,600
E02002972,2844,6,43,370,755,1002,668
E02002973,3496,4,43,251,783,1244,1171
E02002974,2415,1,13,68,512,793,1028
E02002975,3136,0,30,85,709,1196,1116
E02002976,2420,1,18,73,337,981,1010
E02002977,2814,3,57,527,733,863,631
E02002978,2793,6,19,219,885,959,705
E02002979,2075,3,24,112,446,706,784
E02002980,2692,2,18,83,599,804,1186
E02002981,3238,1,37,208,679,968,1345
E02002982,3194,5,33,508,666,873,1109
E02002983,2269,1,5,53,241,602,1367
E02002984,2281,0,5,44,246,499,1487
E02002928,2365,4,18,143,343,464,1393
E02002929,2135,1,14,39,147,366,1568
E02002930,2388,4,41,189,422,501,1231
E02002931,2472,3,20,84,242,437,1686
E02002932,3417,3,17,241,711,1040,1405
E02002933,3382,2,19,182,501,722,1956
E02002934,2365,4,18,171,404,462,1306
E02002935,2724,3,8,130,424,994,1165
E02002936,3174,5,29,249,520,916,1455
E02002937,4095,13,52,176,500,813,2541
E02002938,2631,11,62,252,478,535,1293
E02002939,2893,19,62,267,557,652,1336
E02002940,2693,3,19,263,740,712,956
E02002941,4063,15,86,310,893,1163,1596
E02002942,2267,5,18,22,140,240,1842
E02002943,3528,1,46,124,566,897,1894
E02002944,3189,12,45,324,850,1125,833
E02002945,3588,3,23,263,598,1250,1451
E02002946,3407,10,87,221,862,915,1312
E02002947,2671,1,29,177,338,1083,1043
E02002948,2475,2,26,111,297,1365,674
E02002949,2429,3,87,274,499,487,1079
E02002950,2257,3,32,152,256,1076,738
E02006118,3032,0,7,80,255,815,1875
E02006119,3481,18,87,412,492,1125,1347
E02006120,3698,4,56,204,510,1218,1706
E02006121,2293,1,19,215,450,713,895
E02006122,2839,6,77,337,587,754,1078
E02006123,2616,2,25,191,350,681,1367
E02006124,2992,2,35,393,707,978,877
E02006125,3248,11,71,471,564,1092,1039
E02006126,3372,3,37,287,503,884,1658
E02006127,2797,1,13,137,478,479,1689
E02006128,3745,12,53,384,540,694,2062
E02006129,3461,16,82,631,775,1015,942
E02006130,3090,6,46,210,475,928,1425
E02006131,3152,1,10,75,419,659,1988
E02006132,2535,7,50,81,462,825,1110
E02006133,2942,5,71,234,522,637,1473
E02006134,3951,8,35,178,544,882,2304
E02006135,3285,7,31,134,497,721,1895
E02006136,3208,1,10,85,280,497,2335
E02006137,3673,17,64,328,535,1143,1586
E02006138,2502,7,49,181,586,646,1033
E02006139,2931,18,122,427,548,738,1078
E02006140,3430,14,44,223,500,869,1780
E02006141,4377,40,254,602,729,1121,1631
E02006142,2211,5,12,29,277,465,1423
E02006143,3033,3,38,174,481,712,1625
E02006144,3636,24,92,446,770,952,1352
E02006145,2385,7,36,115,231,522,1474
E02006146,2896,7,37,142,440,802,1468
E02006147,3000,1,8,81,297,542,2071
E02006148,2945,3,35,105,242,424,2136
E02006149,4590,19,101,754,1097,1053,1566
E02006150,4902,12,34,263,631,1006,2956
E02006151,3693,13,45,283,624,1057,1671
E02006152,4268,9,46,305,699,919,2290
E02006153,2767,1,13,70,316,536,1831
E02006154,4115,2,12,83,519,1260,2239
E02006155,2315,7,24,186,448,855,795
E02006156,3046,0,7,50,268,446,2275
E02006157,2687,3,9,112,488,696,1379
E02006158,3543,1,17,79,518,1166,1762
E02006159,2480,1,21,236,421,1039,762
E02006160,3588,1,22,225,596,1388,1356
E02006161,2783,1,25,86,345,788,1538
E02006162,3678,2,16,198,626,1157,1679
E02006163,3226,3,16,220,474,1009,1504
E02006164,3179,8,37,325,716,1162,931
E02006165,3448,11,89,440,585,1124,1199
E02006166,3103,1,13,149,304,849,1787
E02006167,3942,18,89,606,1199,1027,1003
E02006168,4189,30,168,888,1045,916,1142
E02006169,2167,2,20,179,397,675,894
E02006170,2236,2,32,98,348,454,1302
E02006171,4000,4,58,383,664,860,2031
E02006172,4171,7,25,127,540,836,2636
E02006173,2841,2,6,43,226,429,2135
E02006174,4264,3,37,132,474,969,2649
E02006175,2641,5,26,91,490,779,1250
E02006176,3146,5,24,148,424,556,1989
E02006177,3968,2,35,135,552,1117,2127
E02006178,3198,4,34,80,630,954,1496
E02006179,2787,4,35,138,587,571,1452
E02006180,2590,8,20,112,392,651,1407
E02006181,2567,11,43,249,635,592,1037
E02006182,2751,4,5,80,224,524,1914
E02006183,3090,3,39,146,401,553,1948
E02006184,2274,10,31,273,458,438,1064
E02006185,3113,7,51,288,676,733,1358
E02006186,4995,5,38,245,661,934,3112
E02006187,3074,6,48,192,416,537,1875
E02006188,2521,1,19,116,262,578,1545
E02006189,3086,3,31,163,347,585,1957
E02006190,4676,10,120,539,897,1000,2110
E02006191,3268,7,16,84,383,563,2215
E02006192,3388,5,25,198,326,565,2269
E02006193,2780,2,18,63,330,712,1655
E02006194,3222,2,28,203,672,927,1390
E02006195,3543,0,15,177,334,691,2326
E02006196,2856,68,71,317,781,698,921
E02006197,4233,119,222,933,771,905,1283
E02006198,3111,3,24,99,419,621,1945
E02006199,3359,17,19,141,306,508,2368
E02006200,3546,8,56,317,886,972,1307
E02006201,5006,2,7,38,359,981,3619
E02006202,3641,3,17,174,359,555,2533
E02006203,3467,9,82,370,574,691,1741
E02006204,3127,8,31,167,571,981,1369
E02006205,3058,2,20,72,418,667,1879
E02006206,3424,3,42,325,609,1254,1191
E02006207,2785,4,8,68,520,890,1295
E02006208,3911,19,126,491,893,1004,1378
E02006209,4594,3,58,240,597,1074,2622
E02006210,2377,6,24,124,291,490,1442
E02006211,2708,1,6,87,361,664,1589
E02006212,3307,1,11,65,393,933,1904
E02006213,2844,4,15,150,521,659,1495
E02006214,2685,4,32,202,594,778,1075
E02006215,3382,1,11,110,441,907,1912
E02006216,3570,0,28,99,449,920,2074
E02006217,3649,1,23,173,416,1123,1913
E02006218,3877,15,156,772,997,1001,936
E02006219,3101,2,32,250,326,972,1519
E02006220,3167,7,55,194,392,1176,1343
E02006221,2540,8,75,184,454,513,1306
E02006222,2716,3,28,186,332,1051,1116
E02006223,2756,3,25,322,454,1379,573
E02006224,2946,0,19,135,457,685,1650
E02006225,3013,1,18,121,341,750,1782
E02006226,3852,1,17,239,639,1247,1709
E02006468,4174,3,23,184,478,1297,2189
E02006469,3507,6,26,233,497,1019,1726
E02006470,4824,20,88,460,965,1381,1910
E02006471,2864,3,21,129,371,667,1673
E02006472,3703,6,31,189,571,1121,1785
E02006473,4275,6,55,329,774,1065,2046
E02006474,2465,1,18,110,267,587,1482
E02006475,3080,19,16,199,449,770,1627
E02006476,3075,4,43,179,779,1172,898
E02006477,2733,11,27,63,213,540,1879
E02006478,3176,1,7,50,469,1061,1588
E02006479,3982,58,209,676,659,1021,1359
E02006480,3184,12,44,327,669,1020,1112
E02006481,2885,5,31,209,352,1244,1044
E02006482,2797,7,51,156,351,896,1336
E02006483,3235,16,104,398,513,932,1272
E02006484,3292,9,59,288,609,933,1394
E02006485,2807,0,9,34,211,604,1949
E02006486,2966,10,36,151,478,940,1351
E02006487,2985,6,50,334,610,929,1056
E02006488,2794,12,42,125,443,911,1261
E02006489,3341,1,30,170,849,1194,1097
E02006490,3074,3,32,127,500,1186,1226
E02006806,3305,19,47,138,538,1138,1425
E02006492,4405,17,76,288,488,907,2629
E02006493,3671,12,85,241,721,996,1616
E02006494,3075,24,115,561,625,684,1066
E02006495,3195,3,33,134,492,839,1694
E02006496,3033,29,127,336,434,867,1240
E02006497,3388,20,110,361,716,1048,1133
E02006498,4435,2,42,184,784,1127,2296
E02006499,2463,4,24,72,339,561,1463
E02006500,2358,23,69,271,320,465,1210
E02006501,3895,3,52,306,497,1034,2003
E02006502,4648,5,24,304,694,1176,2445
E02006503,3309,7,33,155,447,541,2126
E02006504,2287,2,17,59,215,302,1692
E02006505,3044,2,36,197,689,571,1549
E02006506,2513,3,26,135,469,636,1244
E02006507,3759,5,33,223,732,934,1832
E02006508,3920,3,24,76,522,782,2513
E02006509,2752,5,77,249,591,665,1165
E02006510,2606,4,37,116,414,402,1633
E02006511,3815,0,38,152,579,743,2303
E02006512,5000,37,143,662,1147,1105,1906
E02006513,3168,3,26,245,452,441,2001
E02006514,4226,19,115,436,810,831,2015
E02006515,3769,1,30,179,586,781,2192
E02006516,3740,6,24,108,582,799,2221
E02006517,3088,4,13,109,480,532,1950
E02006518,4241,9,42,201,821,869,2299
E02006519,3487,5,77,281,655,681,1788
E02006520,3658,6,63,214,605,737,2033
E02006521,3236,4,39,212,328,728,1925
E02006522,2327,2,29,103,210,351,1632
E02006523,4228,2,46,192,522,880,2586
E02006524,2442,8,39,256,482,657,1000
E02006525,5845,30,301,911,1184,857,2562
E02006526,3630,3,25,239,922,960,1481
E02006527,4115,61,179,484,945,638,1808
E02006528,4693,49,179,662,1132,1009,1662
E02006529,5238,14,207,610,1439,1084,1884
E02006530,4480,18,94,370,918,804,2276
E02006531,3865,42,140,511,915,1038,1219
E02006532,3587,2,28,148,444,784,2181
E02006533,3848,4,30,145,863,1042,1764
E02001827,2578,7,15,163,405,409,1579
E02001828,3141,5,33,287,667,501,1648
E02001829,3446,0,20,64,317,538,2507
E02001830,3954,16,41,240,498,419,2740
E02001831,4399,8,93,536,776,1016,1970
E02001832,3437,5,68,292,488,530,2054
E02001833,2288,1,11,69,214,537,1456
E02001834,2480,5,21,114,500,1066,774
E02001835,3496,19,75,365,641,525,1871
E02001836,3672,6,32,206,246,625,2557
E02001837,4098,17,61,392,522,2079,1027
E02001838,3082,0,38,90,423,565,1966
E02001839,2810,6,44,274,575,1009,902
E02001840,3586,14,60,514,664,1387,947
E02001841,2414,3,14,50,264,266,1817
E02001842,3024,0,10,81,305,1260,1368
E02001843,2713,3,26,102,481,1047,1054
E02001844,4459,40,135,664,829,812,1979
E02001845,2575,3,10,158,342,1155,907
E02001846,3359,25,86,412,551,1233,1052
E02001847,2399,1,18,114,354,674,1238
E02001848,2545,7,37,209,524,856,912
E02001849,3211,42,124,488,863,703,991
E02001850,3059,3,49,178,303,1098,1428
E02001851,3705,8,55,358,855,1024,1405
E02001852,2687,32,50,302,270,724,1309
E02001854,3252,14,44,297,624,1009,1264
E02001855,4247,25,111,412,1133,1540,1026
E02001856,3451,15,64,270,710,975,1417
E02001857,5340,129,306,995,970,902,2038
E02001858,3126,100,200,656,466,504,1200
E02001859,2722,11,79,171,339,733,1389
E02001860,2852,26,88,215,240,895,1388
E02001861,3160,45,138,484,394,601,1498
E02001862,3337,43,136,405,372,969,1412
E02001863,2350,25,86,313,321,596,1009
E02001864,2248,18,61,343,345,963,518
E02001865,3324,51,109,269,354,806,1735
E02001866,2576,54,133,448,401,407,1133
E02001867,2076,22,69,331,369,608,677
E02001868,2637,2,7,90,143,588,1807
E02001869,2433,36,115,451,597,853,381
E02001870,3575,15,63,211,368,1177,1741
E02001871,3543,22,72,560,1175,1008,706
E02001872,3128,19,83,379,977,975,695
E02001873,3949,64,150,503,773,1278,1181
E02001874,2737,22,85,335,423,735,1137
E02001875,3264,104,287,770,749,786,568
E02001876,3136,192,351,746,820,619,408
E02001877,2867,24,66,305,334,669,1469
E02001878,2707,21,92,381,562,584,1067
E02001879,3155,58,185,378,499,836,1199
E02001880,3479,3,52,260,870,1482,812
E02001881,2943,30,42,325,365,1144,1037
E02001882,3144,32,111,458,540,820,1183
E02001883,3615,15,125,519,1047,1293,616
E02001884,2447,9,54,143,257,820,1164
E02001886,3231,146,197,424,344,597,1523
E02001888,2400,4,20,224,377,984,791
E02001889,2276,8,51,164,220,686,1147
E02001890,4450,157,450,1028,932,476,1407
E02001892,3534,18,75,417,589,1449,986
E02001893,3168,14,35,328,449,929,1413
E02001895,3259,8,68,327,754,1085,1017
E02001896,2422,24,93,190,251,513,1351
E02001897,2818,102,158,666,645,626,621
E02001898,2664,1,42,145,270,902,1304
E02001899,3216,12,61,183,368,623,1969
E02001900,2625,32,123,490,601,437,942
E02001901,3677,23,85,424,840,771,1534
E02001902,2487,8,19,167,319,922,1052
E02001903,2016,27,93,204,224,467,1001
E02001904,2618,14,69,278,468,801,988
E02001905,2578,27,163,287,560,332,1209
E02001906,3798,8,36,152,474,1223,1905
E02001907,4115,4,47,235,940,1296,1593
E02001908,2178,29,65,100,197,568,1219
E02001909,2298,27,79,342,281,547,1022
E02001910,2330,41,129,428,413,548,771
E02001911,3317,10,72,448,688,1240,859
E02001913,3289,37,120,606,715,821,990
E02001914,2195,21,71,178,348,282,1295
E02001915,4852,75,214,659,1022,1010,1872
E02001916,3085,42,89,262,591,1008,1093
E02001918,4081,113,306,1142,725,426,1369
E02001919,2624,64,189,653,497,185,1036
E02001920,3256,19,62,484,736,1233,722
E02001921,3283,9,52,281,693,1247,1001
E02001922,2994,23,38,116,258,689,1870
E02001923,3380,26,75,327,305,644,2003
E02001924,2396,9,29,294,178,615,1271
E02001925,2812,9,68,284,453,702,1296
E02001926,2829,27,68,220,375,756,1383
E02001927,3205,13,62,387,578,1331,834
E02001928,3003,15,59,458,808,1055,608
E02001929,3690,7,41,369,715,1649,909
E02001930,3203,19,38,261,316,663,1906
E02001931,3067,8,28,292,395,571,1773
E02001932,2853,5,39,396,750,850,813
E02001933,3119,7,84,281,392,1170,1185
E02001934,2297,2,15,71,147,469,1593
E02001935,3238,5,25,199,369,1061,1579
E02001936,2570,11,34,197,301,505,1522
E02001937,3249,14,44,433,614,1155,989
E02001938,3286,22,97,281,384,901,1601
E02001939,2882,26,133,569,770,536,848
E02001941,2519,7,29,292,426,1025,740
E02001942,2971,46,89,350,596,782,1108
E02001943,2593,2,37,172,495,896,991
E02001944,3411,6,67,322,707,898,1411
E02001945,3098,7,41,328,559,1373,790
E02001946,3193,4,60,231,394,838,1666
E02001947,2869,15,69,601,747,879,558
E02001948,3073,9,25,223,351,1219,1246
E02001949,2483,4,43,256,607,857,716
E02001950,3608,2,58,223,590,1078,1657
E02001951,3573,14,55,682,898,1248,676
E02001952,4055,18,119,745,1147,1079,947
E02001953,2963,5,29,232,326,1047,1324
E02001954,3400,18,90,605,856,1149,682
E02001955,2738,17,75,314,562,1025,745
E02001956,2684,13,35,228,539,851,1018
E02001957,3283,1,25,113,538,1374,1232
E02006807,3013,6,12,105,256,798,1836
E02006809,3083,10,24,132,197,616,2104
E02006895,3179,122,531,948,872,414,292
E02006896,3102,145,732,1260,651,181,133
E02006897,3150,224,468,1071,721,436,230
E02006898,3371,125,532,1131,950,455,178
E02006899,3433,207,1080,1350,570,137,89
E02006900,4067,21,98,353,570,945,2080
E02006901,4174,22,118,250,488,1178,2118
E02001958,3268,16,70,340,900,999,943
E02001959,2378,0,17,50,263,975,1073
E02001961,3277,26,131,431,741,1154,794
E02001962,2215,7,49,107,388,919,745
E02001963,2441,4,60,149,263,925,1040
E02001964,3282,37,97,454,718,1418,558
E02001965,3309,10,62,259,562,1194,1222
E02001966,2228,29,66,161,393,740,839
E02001967,2648,3,21,91,477,687,1369
E02001968,2693,0,28,129,414,1194,928
E02001969,2677,5,31,300,546,990,805
E02001970,2474,9,35,163,721,851,695
E02001971,2401,11,30,159,242,900,1059
E02001972,3644,84,203,443,757,1206,951
E02001973,3414,50,143,367,1039,1010,805
E02001974,3906,6,28,145,509,1440,1778
E02001975,2974,10,15,68,211,1356,1314
E02001976,3126,20,101,452,533,1087,933
E02001977,4097,168,259,600,1098,1015,957
E02001978,2538,18,49,97,335,992,1047
E02001979,2465,1,10,79,401,951,1023
E02001980,2568,7,23,30,420,807,1281
E02001981,4334,96,385,673,1038,1183,959
E02001982,3068,9,32,254,631,975,1167
E02001983,3268,11,53,146,538,1116,1404
E02001984,3515,12,49,183,391,1226,1654
E02001985,3071,77,135,245,581,1142,891
E02001986,3587,17,108,621,964,942,935
E02001987,2609,24,66,172,333,1079,935
E02001988,3562,184,418,884,843,412,821
E02001989,2296,0,18,68,342,941,927
E02001990,3661,0,23,148,507,1263,1720
E02001991,3732,47,94,207,482,655,2247
E02001992,3879,10,74,393,932,1605,865
E02001993,2937,29,145,295,360,779,1329
E02001994,3398,10,54,195,338,1282,1519
E02001995,3090,17,136,283,949,952,753
E02001996,3262,201,201,507,862,926,565
E02001997,3464,4,32,155,391,684,2198
E02001998,2381,4,4,42,251,705,1375
E02001999,2258,9,15,78,223,457,1476
E02006805,3197,13,97,243,644,1367,833
E02002000,3218,13,30,246,629,1184,1116
E02002001,2509,13,52,265,213,707,1259
E02002002,2982,2,10,98,259,688,1925
E02002003,3766,6,34,296,386,1155,1889
E02002004,2979,3,22,270,491,1160,1033
E02002005,3024,3,36,135,575,1289,986
E02002006,2826,15,60,344,668,804,935
E02002007,3796,5,24,231,608,1200,1728
E02002008,3066,1,37,92,423,634,1879
E02002009,2550,25,74,345,549,749,808
E02002010,3223,40,169,689,654,657,1014
E02002011,2457,2,17,145,339,762,1192
E02002012,3278,12,66,565,670,1002,963
E02002013,2783,5,38,128,335,628,1649
E02002014,2643,10,33,186,385,729,1300
E02002015,2429,2,15,92,475,693,1152
E02002016,3132,4,57,326,807,1131,807
E02002017,3550,33,83,441,897,1103,993
E02002018,3707,1,36,104,421,915,2230
E02002019,3102,8,36,138,555,1287,1078
E02002020,3980,2,82,289,617,1199,1791
E02002021,3400,36,203,691,835,883,752
E02002022,3418,6,62,321,775,1103,1151
E02002023,2221,13,19,73,423,773,920
E02002024,3434,11,46,299,534,1170,1374
E02002025,3319,2,26,283,524,967,1517
E02002026,2800,3,23,155,370,1080,1169
E02002027,2223,4,15,108,417,338,1341
E02002028,2587,2,21,199,425,594,1346
E02002029,2468,0,13,107,295,596,1457
E02002030,2690,6,34,253,520,1113,764
E02002031,2339,5,33,245,338,766,952
E02002032,4050,7,42,343,837,1478,1343
E02002033,3190,4,29,179,482,929,1567
E02002034,3724,14,141,471,653,890,1555
E02002035,2490,1,8,152,203,358,1768
