geography code,total,1,2,3,4+
E02000923,3632,1448,1258,490,436
E02000924,5295,2167,1634,742,752
E02000925,3412,1232,1015,536,629
E02000926,4283,1606,1556,601,520
E02000927,3228,1138,1199,484,407
E02000928,3635,1061,1310,563,701
E02000929,3201,1192,927,478,604
E02000930,4382,1331,1677,760,614
E02000931,3532,970,1224,553,785
E02000932,4777,1534,1923,661,659
E02000933,3872,1267,1317,606,682
E02000934,4325,1461,1739,587,538
E02000935,2468,859,659,368,582
E02000936,4057,1550,1518,534,455
E02000937,3130,872,1027,500,731
E02000938,4032,1431,1178,653,770
E02000939,2915,671,902,473,869
E02000940,3494,1159,1260,512,563
E02000941,4125,1196,1461,618,850
E02000942,3794,977,1266,584,967
E02000943,3708,1193,1331,538,646
E02000944,2856,887,874,501,594
E02000945,2764,907,679,440,738
E02000946,3172,894,1139,512,627
E02000947,3820,1174,1344,638,664
E02000948,4493,1419,1805,638,631
E02000949,4072,1283,1368,586,835
E02000950,3233,1021,1059,534,619
E02000951,2946,1020,1060,381,485
E02000952,2644,869,867,403,505
E02000953,3113,1151,1013,462,487
E02000954,2299,533,650,429,687
E02000955,2527,653,742,434,698
E02000956,3066,932,905,494,735
E02000957,4238,1193,1418,714,913
E02000958,2973,847,732,482,912
E02000959,2980,1008,858,481,633
E02000960,3055,1246,917,406,486
E02000961,4064,1439,1221,600,804
E02000962,4424,2230,1142,476,576
E02000963,4141,1381,1134,648,978
E02000964,5638,2221,1717,777,923
E02000965,3981,1426,1331,681,543
E02000966,4714,1946,1520,601,647
E02000967,3653,1589,1232,468,364
E02000968,5713,2151,1334,819,1409
E02000969,3719,1319,945,595,860
E02000970,4874,2361,1597,507,409
E02000971,4354,2167,1255,458,474
E02000972,4503,2502,1340,365,296
E02000973,5312,2570,1645,514,583
E02000974,4380,2221,1123,465,571
E02000975,4621,2288,1453,495,385
E02000976,5041,2378,1494,599,570
E02000977,3895,2165,1113,322,295
E02000978,3882,1749,1202,394,537
E02000979,3892,1869,1214,411,398
E02000980,4498,2122,1381,509,486
E02000981,4853,2329,1641,492,391
E02000982,4143,1998,1125,478,542
E02000983,4422,2226,1264,427,505
E02000002,2713,814,785,492,622
E02000003,3834,1039,1077,721,997
E02000004,2318,609,702,412,595
E02000005,3183,808,854,601,920
E02000007,3441,1064,936,597,844
E02000008,4591,1398,1235,819,1139
E02000009,3212,897,869,614,832
E02000010,3292,901,901,615,875
E02000011,2289,575,700,383,631
E02000012,3258,791,786,489,1192
E02000013,3125,858,814,553,900
E02000014,3531,927,978,687,939
E02000015,3170,1140,808,550,672
E02000016,2934,805,835,557,737
E02000017,2729,594,637,482,1016
E02000018,3326,885,902,607,932
E02000019,3010,722,811,596,881
E02000020,3460,981,881,611,987
E02000021,2949,783,792,541,833
E02000022,3261,919,842,582,918
E02000023,2431,731,583,415,702
E02006799,3624,974,913,692,1045
E02000024,4110,1225,1255,679,951
E02000025,3622,1347,1102,573,600
E02000026,2496,686,748,408,654
E02000027,3705,1012,1049,693,951
E02000028,2473,631,851,423,568
E02000029,3513,1054,1057,602,800
E02000030,3410,790,1095,545,980
E02000031,2817,760,869,438,750
E02000032,2742,533,737,512,960
E02000033,3317,934,939,605,839
E02000034,3403,959,1037,589,818
E02000035,3381,1152,1024,531,674
E02000036,3942,966,1116,702,1158
E02000037,3397,689,973,615,1120
E02000038,4049,1152,1114,739,1044
E02000039,2485,591,742,408,744
E02000040,2649,693,764,433,759
E02000041,3120,767,838,535,980
E02000042,4421,1481,1303,731,906
E02000043,2693,505,751,560,877
E02000044,2862,619,780,575,888
E02000045,4168,1293,1115,800,960
E02000046,2860,826,906,490,638
E02000047,4036,1048,1023,737,1228
E02000048,3784,1054,1088,596,1046
E02000049,3028,818,692,573,945
E02000050,3853,1063,1101,642,1047
E02000051,3537,1122,1116,517,782
E02000052,4163,1335,1274,732,822
E02000053,3244,1024,897,497,826
E02000054,2774,821,731,541,681
E02000055,4179,1201,1232,654,1092
E02000056,3390,833,1039,550,968
E02000057,2460,518,688,372,882
E02000058,3961,1199,1131,592,1039
E02000059,3990,1222,1039,671,1058
E02000060,3400,897,777,485,1241
E02000061,3172,963,987,496,726
E02000062,2357,709,583,384,681
E02000063,2503,686,619,446,752
E02000064,2450,779,679,407,585
E02000065,2728,703,668,471,886
E02000066,3795,1246,923,647,979
E02000067,3580,1174,952,639,815
E02000068,3041,993,843,519,686
E02000069,2495,746,790,396,563
E02000070,3177,838,1074,510,755
E02000071,2782,648,869,525,740
E02000072,4722,1441,1284,869,1128
E02000073,3968,815,1293,679,1181
E02000074,3185,1043,921,549,672
E02000075,3172,745,1112,583,732
E02000077,2870,642,859,484,885
E02000078,3036,698,1067,528,743
E02000079,3267,993,1076,534,664
E02000080,3702,935,1174,656,937
E02000081,3106,939,979,503,685
E02000082,3356,745,1067,588,956
E02000083,3985,1229,1164,647,945
E02000084,4209,1053,1405,721,1030
E02000085,3084,781,942,557,804
E02000086,2789,589,895,523,782
E02000087,3142,866,1108,469,699
E02000088,2984,649,1033,526,776
E02000089,2899,606,969,502,822
E02000090,3962,1515,1265,558,624
E02000091,4279,1571,1332,558,818
E02000092,2722,870,856,459,537
E02006785,2567,716,814,433,604
E02000093,3408,656,743,623,1386
E02000094,2738,547,571,538,1082
E02000095,3117,622,690,555,1250
E02000096,2518,504,657,441,916
E02000097,2926,635,682,498,1111
E02000098,2652,644,603,447,958
E02000099,2782,554,631,541,1056
E02000100,2696,710,637,449,900
E02000101,3312,941,803,565,1003
E02000102,2496,624,510,405,957
E02000103,2994,756,748,530,960
E02000104,2213,526,526,384,777
E02000105,2997,702,618,571,1106
E02000106,3449,903,771,622,1153
E02000107,4107,1276,1097,701,1033
E02000108,2147,503,464,382,798
E02000109,3264,772,794,595,1103
E02000110,2969,818,794,534,823
E02000111,2914,566,588,487,1273
E02000112,2892,586,597,519,1190
E02000113,3306,876,712,603,1115
E02000114,3528,1103,987,603,835
E02000115,3911,1630,1109,568,604
E02000116,3072,978,710,518,866
E02000117,4557,1530,994,803,1230
E02000118,2849,577,595,490,1187
E02000119,2597,839,509,455,794
E02000120,4277,1641,1384,583,669
E02000121,2623,483,530,473,1137
E02000122,3047,886,804,522,835
E02000123,5884,2069,1453,1006,1356
E02000124,4334,1414,1361,691,868
E02000125,4329,1344,1190,806,989
E02000126,3381,1401,804,499,677
E02000127,3675,1233,1122,625,695
E02000128,3006,872,942,522,670
E02000130,3464,1212,1050,558,644
E02000131,4589,2160,1338,569,522
E02000132,4668,2262,1504,535,367
E02000133,3961,1088,1413,652,808
E02000134,5106,2056,1576,757,717
E02000135,4402,1829,1176,635,762
E02000136,2207,652,700,367,488
E02000137,3637,1394,1191,512,540
E02000138,4057,1729,1399,482,447
E02000139,3202,1079,988,574,561
E02000140,3301,1107,860,557,777
E02000141,3055,1129,863,488,575
E02000142,3283,904,1045,569,765
E02000144,3831,1280,1202,656,693
E02000145,3376,1071,1005,619,681
E02000146,3508,1157,994,653,704
E02000147,3183,866,1026,468,823
E02000148,2633,647,917,437,632
E02000149,3249,973,1021,607,648
E02000150,3109,727,881,608,893
E02000151,2994,622,1157,475,740
E02000152,2623,734,784,486,619
E02000153,2860,571,873,534,882
E02000154,3293,915,1149,516,713
E02000155,3057,968,1093,473,523
E02000156,4756,1207,1498,811,1240
E02000157,3300,884,1173,508,735
E02000158,2952,720,1062,497,673
E02000159,2749,662,1019,439,629
E02000160,2968,692,956,489,831
E02000161,3369,856,1093,615,805
E02000162,2889,916,976,433,564
E02000163,3072,728,1111,522,711
E02000165,2691,550,931,522,688
E02006782,3091,868,992,558,673
E02006787,3034,812,915,553,754
E02006789,2662,683,998,450,531
E02000194,4099,1661,1312,545,581
E02000195,3446,883,1003,657,903
E02000196,2553,614,651,489,799
E02000197,3403,936,925,626,916
E02000198,3338,1180,856,575,727
E02000199,3172,848,852,607,865
E02000200,3811,1550,1108,554,599
E02000201,3814,1549,1047,605,613
E02000202,2981,756,693,543,989
E02000203,3062,1064,778,508,712
E02000204,3146,718,750,594,1084
E02000206,4009,1402,1124,677,806
E02000207,3592,1150,908,661,873
E02000208,3821,1187,983,763,888
E02000209,2919,667,700,552,1000
E02000210,3371,983,997,632,759
E02000211,3279,906,1076,558,739
E02000212,2977,707,711,583,976
E02000213,4160,1535,1192,679,754
E02000214,2321,517,730,397,677
E02000215,4991,2091,1438,784,678
E02000216,3028,1149,886,500,493
E02000217,4273,1448,1353,725,747
E02000218,2369,443,745,474,707
E02000219,2999,754,972,499,774
E02000220,4847,2133,1523,670,521
E02000221,3866,1151,1143,660,912
E02000222,3539,1204,1256,513,566
E02000223,2875,526,807,608,934
E02000224,3309,1089,1023,590,607
E02000225,2708,565,823,515,805
E02000226,2796,568,979,493,756
E02000227,4851,1570,1474,798,1009
E02000228,2924,648,1057,449,770
E02000229,2413,638,694,429,652
E02000230,4004,1147,1347,605,905
E02000231,2543,400,791,492,860
E02000232,2324,496,770,403,655
E02000233,2391,605,800,430,556
E02000234,3161,845,999,549,768
E02000235,2694,588,928,495,683
E02000236,2838,580,908,528,822
E02000237,3090,829,1070,521,670
E02006788,2903,763,838,559,743
E02000238,3179,728,688,622,1141
E02000239,2924,554,707,530,1133
E02000240,3770,979,1000,679,1112
E02000241,2366,550,627,435,754
E02000242,2151,413,469,399,870
E02000243,3068,830,758,537,943
E02000244,2658,693,705,495,765
E02000245,3210,1070,779,559,802
E02000246,3071,816,692,542,1021
E02000247,3755,1076,890,709,1080
E02000248,2902,888,817,509,688
E02000249,2739,743,654,481,861
E02000250,2541,714,725,448,654
E02000251,2442,441,507,462,1032
E02000252,3717,1187,986,597,947
E02000253,3744,1213,887,672,972
E02000254,2487,392,399,433,1263
E02000255,3622,1027,1047,610,938
E02000256,3782,1288,1188,622,684
E02000257,5873,2144,1850,864,1015
E02000258,2544,780,629,388,747
E02000259,2283,525,605,483,670
E02000260,2468,478,441,406,1143
E02000261,4110,1311,1053,677,1069
E02000262,3771,1441,1005,581,744
E02000263,3155,559,496,478,1622
E02000264,3205,1001,948,495,761
E02000265,4747,1744,1315,730,958
E02000266,3711,894,735,615,1467
E02000267,2847,932,767,502,646
E02000268,3824,1199,1181,646,798
E02000269,3245,956,936,585,768
E02000270,3331,1231,817,539,744
E02000271,2871,900,873,509,589
E02000272,2579,659,744,467,709
E02000274,3557,565,596,588,1808
E02000275,2131,496,417,316,902
E02000276,2634,764,790,478,602
E02006791,3068,1148,943,482,495
E02000277,2651,654,764,499,734
E02000278,3278,880,843,605,950
E02000279,4356,1182,1295,768,1111
E02000280,3466,993,1074,628,771
E02000281,3531,1053,1015,634,829
E02000282,3491,1005,913,621,952
E02000283,2843,527,721,578,1017
E02000284,3497,1120,1070,590,717
E02000285,2466,545,741,454,726
E02000286,3863,1540,1280,524,519
E02000287,2540,669,816,373,682
E02000288,3784,1020,931,675,1158
E02000289,2421,515,752,411,743
E02000290,2853,892,746,489,726
E02000291,3998,1492,1234,577,695
E02000292,3578,887,969,739,983
E02000293,2470,630,809,392,639
E02000294,3009,694,712,566,1037
E02000295,3347,954,1017,574,802
E02000296,3941,1221,1255,620,845
E02000297,3482,840,1027,642,973
E02000298,3075,755,995,485,840
E02000299,3438,1004,796,600,1038
E02000300,2998,839,737,518,904
E02000301,3923,1211,997,694,1021
E02000302,3123,831,857,540,895
E02000303,3120,950,732,552,886
E02000304,2964,670,881,526,887
E02000305,3481,1037,1067,599,778
E02000306,3594,1175,864,617,938
E02000307,3368,667,869,630,1202
E02000308,2908,748,864,525,771
E02000309,3785,967,963,701,1154
E02000311,3656,904,1039,670,1043
E02000312,4262,1295,1315,708,944
E02006793,3356,993,832,606,925
E02000313,2575,898,587,382,708
E02000314,4382,1074,1059,839,1410
E02000315,3440,1061,842,557,980
E02000316,4944,2016,1459,664,805
E02000317,3200,1007,790,567,836
E02000318,3283,882,729,499,1173
E02000319,3866,1126,955,605,1180
E02000320,2524,717,668,464,675
E02000321,2877,1010,726,416,725
E02000323,4001,1307,903,625,1166
E02000324,2807,876,739,470,722
E02000326,2932,896,889,538,609
E02000327,2357,721,521,388,727
E02000328,3070,1231,959,373,507
E02000329,2364,658,650,421,635
E02000331,3236,1072,920,525,719
E02000332,2958,897,885,515,661
E02000333,3005,1205,1023,366,411
E02000334,2585,790,704,470,621
E02000335,2637,700,824,474,639
E02000337,2998,779,856,585,778
E02000339,2502,833,703,396,570
E02000340,2799,1066,881,390,462
E02000341,3024,857,863,567,737
E02000342,2268,729,699,355,485
E02000343,2699,872,763,405,659
E02000344,2476,655,761,438,622
E02006786,2599,745,646,487,721
E02006927,3338,1046,960,524,808
E02006928,2977,1081,1007,468,421
E02006929,3333,1166,1123,466,578
E02006930,2876,942,936,486,512
E02006931,4113,1455,1460,531,667
E02000433,3309,1080,1167,450,612
E02000434,3138,774,946,485,933
E02000435,2728,667,837,461,763
E02000436,2080,406,685,369,620
E02000437,3082,759,908,517,898
E02000438,2990,807,874,491,818
E02000439,2711,578,626,476,1031
E02000440,3087,461,845,548,1233
E02000441,2765,810,927,431,597
E02000442,2532,319,522,480,1211
E02000443,3203,764,781,552,1106
E02000444,2682,461,610,496,1115
E02000445,3616,845,983,625,1163
E02000447,2453,463,686,501,803
E02000448,2730,775,950,391,614
E02000449,2531,445,549,485,1052
E02000451,2341,482,649,456,754
E02000452,3039,770,875,566,828
E02000453,2800,690,790,503,817
E02000454,2550,464,766,518,802
E02000455,3306,991,1020,613,682
E02000456,2512,565,702,438,807
E02000457,2200,409,657,412,722
E02000459,3159,900,838,551,870
E02000460,2189,458,525,428,778
E02000461,2556,788,828,432,508
E02000462,2210,489,523,351,847
E02000463,2788,538,676,502,1072
E02006795,2639,449,634,521,1035
E02006882,4342,601,1070,812,1859
E02000464,2597,836,745,428,588
E02000465,3256,1083,854,554,765
E02000466,3235,844,1047,568,776
E02000467,4087,1553,978,663,893
E02000468,3099,826,1003,532,738
E02000469,2664,842,832,440,550
E02000470,3487,1108,1250,502,627
E02000471,2961,666,1099,485,711
E02000472,3544,887,1135,661,861
E02000473,3841,1007,1245,674,915
E02000474,3514,1075,1147,570,722
E02000475,3933,1194,1408,572,759
E02000476,4023,1691,1224,532,576
E02000477,3725,909,1295,615,906
E02000478,2156,449,783,327,597
E02000479,3529,1245,1036,601,647
E02000480,3872,1047,1193,740,892
E02000481,3254,972,1065,535,682
E02000482,2546,644,884,373,645
E02000483,3423,1230,1103,461,629
E02000484,3180,790,966,579,845
E02000485,3375,999,1136,546,694
E02000486,3039,847,1040,501,651
E02000487,2970,590,1077,485,818
E02000488,2967,701,1039,519,708
E02000489,3155,855,1007,547,746
E02000490,3169,859,1014,572,724
E02000491,3603,1122,1043,651,787
E02000492,2524,655,854,438,577
E02000493,2471,689,726,461,595
E02000494,3115,912,1072,479,652
E02000495,4141,1434,1313,643,751
E02000496,3008,899,1004,477,628
E02000497,3440,953,1103,604,780
E02000498,2561,791,833,402,535
E02000499,3001,707,1012,481,801
E02000500,3093,759,1145,471,718
E02000501,3163,769,980,548,866
E02000502,3097,856,1061,492,688
E02000503,3235,684,1051,594,906
E02000504,2891,698,963,490,740
E02000506,2725,587,839,466,833
E02000507,2756,513,742,536,965
E02000508,3075,1084,956,423,612
E02000509,3112,1002,877,529,704
E02000510,3196,750,968,593,885
E02000511,3211,622,851,613,1125
E02000512,2968,767,808,539,854
E02000513,3234,807,850,578,999
E02000514,3044,528,661,568,1287
E02000515,4303,1377,1288,690,948
E02000516,2764,533,700,548,983
E02000517,2917,648,729,517,1023
E02000518,3099,725,854,559,961
E02000519,2890,707,647,475,1061
E02000520,3645,791,859,626,1369
E02000521,3397,746,842,656,1153
E02000522,3269,813,999,598,859
E02000523,2939,500,656,561,1222
E02000524,2462,712,710,440,600
E02000525,3142,752,848,560,982
E02006796,3321,864,1053,592,812
E02000526,3536,1117,1156,528,735
E02000528,4770,1762,1465,764,779
E02000529,2776,606,618,495,1057
E02000530,2314,558,499,417,840
E02000531,4269,1596,1293,660,720
E02000532,4001,1401,1215,610,775
E02000533,3835,1394,1203,597,641
E02000534,2917,695,804,559,859
E02000535,2852,515,585,550,1202
E02000536,2925,572,651,504,1198
E02000537,2841,558,709,535,1039
E02000538,2648,466,565,508,1109
E02000539,4299,1271,1279,801,948
E02000540,3564,1059,918,653,934
E02000541,2846,609,651,496,1090
E02000542,3166,761,751,563,1091
E02000543,4170,930,1180,831,1229
E02000544,2793,584,697,538,974
E02000545,3299,988,1024,554,733
E02000546,3018,561,669,552,1236
E02000547,3547,936,982,701,928
E02000548,3539,1015,1047,599,878
E02000549,3937,922,1080,756,1179
E02000550,3840,899,1034,857,1050
E02000551,3294,976,820,634,864
E02000552,3266,874,1027,649,716
E02000553,2605,724,758,499,624
E02006792,4035,1636,1339,519,541
E02000598,3001,713,886,542,860
E02000599,2368,461,714,427,766
E02000600,3354,970,1058,616,710
E02000601,4245,1204,1314,786,941
E02000602,3997,1358,1197,697,745
E02000603,2798,629,728,567,874
E02000604,3343,894,985,583,881
E02000605,3013,812,842,526,833
E02000606,4799,1895,1647,692,565
E02000607,2497,731,748,438,580
E02000608,3182,1338,1163,382,299
E02000609,2741,657,809,460,815
E02000610,3785,1617,1294,455,419
E02000611,2649,523,808,480,838
E02000612,3051,708,978,571,794
E02000613,3174,907,1017,559,691
E02000614,3072,699,872,601,900
E02000615,2916,709,945,516,746
E02000616,2363,537,790,467,569
E02000617,3291,836,1012,599,844
E02000689,3230,786,1043,575,826
E02000690,2300,678,776,348,498
E02000691,2968,866,1009,428,665
E02000692,3686,1487,1244,456,499
E02000693,3973,1248,1448,648,629
E02000694,3828,1216,1307,609,696
E02000695,2813,615,689,555,954
E02000696,3185,946,887,577,775
E02000697,3577,1098,1288,545,646
E02000698,3146,918,977,494,757
E02000699,3205,877,1158,492,678
E02000700,3367,1027,998,602,740
E02000701,3006,772,723,552,959
E02000702,2964,873,774,556,761
E02000703,2961,694,937,486,844
E02000704,3409,1176,1101,559,573
E02000705,2836,664,747,517,908
E02000706,3259,971,800,601,887
E02000707,2683,697,670,453,863
E02000708,3011,598,905,591,917
E02000709,2874,665,877,504,828
E02000710,3208,972,936,498,802
E02000711,3140,883,889,545,823
E02000712,3328,947,879,615,887
E02000713,2800,620,896,505,779
E02000751,4277,1284,1401,650,942
E02000752,2864,966,820,444,634
E02000753,2420,682,684,471,583
E02000754,2607,748,776,470,613
E02000755,2151,634,662,368,487
E02000756,4966,1400,1458,831,1277
E02000757,4969,1591,1630,762,986
E02000758,2159,513,632,354,660
E02000759,4703,1261,1394,856,1192
E02000760,2613,700,761,380,772
E02000762,2087,458,511,330,788
E02000763,2385,551,602,400,832
E02000764,5435,2152,1665,731,887
E02000765,2190,494,570,382,744
E02000767,2620,590,670,471,889
E02000768,2240,604,700,393,543
E02000769,5160,1327,1334,938,1561
E02000770,2425,538,500,413,974
E02000772,2565,576,561,490,938
E02000773,2819,469,634,507,1209
E02000774,2208,447,473,364,924
E02000776,2031,471,409,383,768
E02000777,2365,724,695,383,563
E02000779,2753,819,649,505,780
E02000780,4443,819,894,906,1824
E02000781,4257,836,976,675,1770
E02000782,2851,585,633,510,1123
E02000783,2250,464,435,456,895
E02006800,4170,983,877,694,1616
E02006924,4020,859,917,718,1526
E02006925,4102,683,979,638,1802
E02000784,4296,1315,1366,705,910
E02000785,4304,1467,1442,617,778
E02000786,4941,1762,1564,788,827
E02000787,4800,1650,1566,727,857
E02000788,3666,1107,1164,612,783
E02000789,2966,1233,928,373,432
E02000790,2609,765,869,398,577
E02000791,2986,1264,1043,347,332
E02000792,3209,1210,1068,424,507
E02000793,3144,834,956,554,800
E02000794,2660,705,867,459,629
E02000795,2623,737,810,397,679
E02000796,3918,995,1135,739,1049
E02000797,3273,1186,1135,488,464
E02000798,4280,1189,1311,775,1005
